"id","fullName","club","season","APPEARANCES","ASSISTS","AVERAGE_GOALS_PER_MATCH","AVERAGE_POINTS_PER_MATCH","CLEAN_SHEETS","DRAW_RATIO","FOULED","FOULS","LOSS_RATIO","OLDEST","RED_CARDS","SHORTEST","SUBSTITUTIONS_OFF","SUBSTITUTIONS_ON","TALLEST","TOP_SCORERS","WEIGHT","WIN_RATIO","YELLOW_CARDS","YOUNGEST"
"59949","Seamus Coleman","Everton","2013-2014",36,2,0.17,1.92,15,25,31,25,19.44,27,0,1.78,1,0,1.78,6,67,55.56,3,27
"60232","Craig Dawson","West Brom","2013-2014",12,2,0,0.83,1,33.33,6,10,50,25,0,1.88,1,2,1.88,0,78,16.67,1,25
"60252","Andros Townsend","Spurs","2013-2014",25,0,0.04,1.84,4,16,29,8,28,24,0,1.81,5,13,1.81,1,81,56,2,24
"60551","Ashley Westwood","Aston Villa","2013-2014",35,2,0.09,0.91,7,22.86,19,38,54.29,25,0,1.75,4,0,1.75,3,67,22.86,7,25
"60706","Adrián","West Ham","2013-2014",20,0,0,1.25,6,5,5,1,55,28,0,1.9,0,0,1.9,0,80,40,2,28
"61262","Oscar","Chelsea","2013-2014",33,2,0.24,2.18,3,18.18,26,33,15.15,24,0,1.79,16,9,1.79,8,67,66.67,4,24
"61366","Kevin De Bruyne","Man City","2013-2014",3,1,0,2.33,0,33.33,0,1,0,24,0,1.81,2,1,1.81,0,76,66.67,1,24
"61595","Marc Muniesa","Stoke","2013-2014",13,0,0,1.46,0,30.77,6,5,30.77,23,0,1.79,1,6,1.79,0,72,38.46,0,23
"62023","Jonathan Parr","Crystal Palace","2013-2014",15,0,0,1.73,2,13.33,6,4,33.33,27,0,1.82,1,8,1.82,0,75,53.33,0,27
"6219","Sylvain Distin","Bournemouth","2013-2014",33,0,0,2.06,13,24.24,12,10,15.15,38,0,1.93,1,0,1.93,0,87,60.61,3,38
"62305","Vlad Chiriches","Spurs","2013-2014",17,0,0.06,2,6,23.53,15,13,17.65,26,0,1.83,2,1,1.83,1,75,58.82,1,26
"62398","Nemanja Matic","Chelsea","2013-2014",17,4,0,2.12,8,17.65,12,28,17.65,27,0,1.94,1,2,1.94,0,84,64.71,3,27
"6240","Shola Ameobi","Crystal Palace","2013-2014",26,0,0.08,1.38,2,11.54,31,30,46.15,34,1,1.91,7,12,1.91,2,76,42.31,1,34
"62419","Nikica Jelavic","West Ham","2013-2014",25,1,0.16,1.12,1,28,19,31,44,30,0,1.87,15,4,1.87,4,84,28,3,30
"62974","Erik Lamela","Spurs","2013-2014",9,1,0,1.78,0,11.11,4,5,33.33,23,0,1.83,2,6,1.83,0,79,55.56,1,23
"6434","Razvan Rat","West Ham","2013-2014",15,0,0,0.67,3,26.67,11,9,60,34,0,1.78,2,4,1.78,0,72,13.33,1,34
"66749","Romelu Lukaku","Everton","2013-2014",33,6,0.45,2.09,7,18.18,13,24,18.18,22,0,1.9,9,4,1.9,15,94,63.64,1,22
"66797","Simon Mignolet","Liverpool","2013-2014",38,0,0,2.21,10,15.79,5,0,15.79,27,0,1.93,0,0,1.93,0,87,68.42,0,27
"66842","André Schürrle","Chelsea","2013-2014",30,2,0.27,2.13,2,13.33,13,21,20,25,0,1.84,12,15,1.84,8,72,66.67,1,25
"68815","Steven Caulker","Southampton","2013-2014",38,0,0.13,0.79,7,23.68,8,7,57.89,24,0,1.91,0,0,1.91,5,76,18.42,1,24
"68983","Matthew Lowton","Aston Villa","2013-2014",23,3,0,0.87,2,8.7,9,15,65.22,26,0,1.8,3,5,1.8,0,78,26.09,4,26
"74297","Leandro Bacuna","Aston Villa","2013-2014",35,1,0.14,1.09,9,22.86,12,43,48.57,24,0,1.87,3,7,1.87,5,77,28.57,6,24
"7525","Steven Pienaar","Everton","2013-2014",23,2,0.04,1.78,5,34.78,45,24,17.39,33,0,1.73,13,4,1.73,1,69,47.83,2,33
"7551","Joleon Lescott","Aston Villa","2013-2014",10,0,0,2.4,4,0,1,5,20,33,0,1.9,0,2,1.9,0,89,80,0,33
"7631","David Vaughan","Sunderland","2013-2014",3,0,0,0.33,0,33.33,0,2,66.67,32,0,1.7,1,1,1.7,0,66,0,0,32
"76359","Phil Jones","Man Utd","2013-2014",26,2,0.04,1.73,8,11.54,26,30,34.62,23,0,1.85,3,0,1.85,1,72,53.85,5,23
"7638","Mark Hudson","Cardiff","2013-2014",2,0,0,0,0,0,2,1,100,33,0,1.85,2,0,1.85,0,78,0,0,33
"7645","Phil Jagielka","Everton","2013-2014",26,1,0,1.69,10,30.77,19,10,23.08,33,0,1.83,1,0,1.83,0,83,46.15,2,33
"76542","Ki Sung-yueng","Swansea","2013-2014",28,1,0.11,0.86,8,21.43,27,17,57.14,26,0,1.87,5,3,1.87,3,79,21.43,3,26
"77305","Oussama Assaidi","Liverpool","2013-2014",19,0,0.21,1.05,3,42.11,12,7,36.84,27,0,1.72,6,7,1.72,4,65,21.05,1,27
"77454","Fabio Borini","Sunderland","2013-2014",32,2,0.22,1.16,7,21.88,59,38,46.88,24,0,1.78,9,7,1.78,7,73,31.25,6,24
"77762","Bryan Oviedo","Everton","2013-2014",9,2,0.22,2.22,2,22.22,10,12,11.11,25,0,1.72,2,1,1.72,2,69,66.67,1,25
"78008","Magnus Wolff Eikrem","Cardiff","2013-2014",6,1,0,0.67,0,16.67,3,1,66.67,25,0,1.73,0,5,1.73,0,69,16.67,0,25
"78091","Gastón Ramírez","Southampton","2013-2014",18,3,0.06,1.22,0,22.22,13,16,44.44,25,0,1.83,3,15,1.83,1,77,33.33,2,25
"78315","Joel Robles","Everton","2013-2014",2,0,0,1.5,0,0,0,0,50,25,0,1.95,0,1,1.95,0,90,50,0,25
"78778","Nick Proschwitz","Hull","2013-2014",2,0,0,1.5,0,0,0,3,50,29,0,1.92,0,2,1.92,0,85,50,0,29
"78830","Harry Kane","Spurs","2013-2014",10,0,0.3,2.3,2,20,11,3,10,22,0,1.83,2,4,1.83,3,65,70,0,22
"78916","Dan Burn","Fulham","2013-2014",9,0,0,0.56,0,22.22,1,6,66.67,23,0,1.98,1,3,1.98,0,87,11.11,0,23
"7906","Damien Delaney","Crystal Palace","2013-2014",37,1,0.03,1.22,12,16.22,13,27,48.65,34,0,1.91,1,0,1.91,1,89,35.14,9,34
"7933","Fabricio Coloccini","Newcastle","2013-2014",27,0,0,1.3,7,7.41,12,6,51.85,33,0,1.83,1,0,1.83,0,63,40.74,2,33
"7958","Jermain Defoe","Sunderland","2013-2014",14,0,0.07,2.07,0,14.29,5,6,21.43,33,0,1.71,0,11,1.71,1,65,64.29,1,33
"80183","Luke Garbutt","Everton","2013-2014",1,0,0,0,0,0,0,0,100,22,0,1.79,0,1,1.79,0,73,0,0,22
"80235","Dedryck Boyata","Man City","2013-2014",1,0,0,3,0,0,0,2,0,25,0,1.88,1,0,1.88,0,84,100,0,25
"80254","Carl Jenkinson","West Ham","2013-2014",14,2,0.07,2.29,3,14.29,4,6,14.29,23,0,1.85,0,7,1.85,1,77,71.43,1,23
"80298","Gedo","Hull","2013-2014",2,0,0,0,0,0,0,1,100,31,0,1.84,0,2,1.84,0,78,0,0,31
"80447","Maya Yoshida","Southampton","2013-2014",8,0,0.13,1.5,3,37.5,4,3,25,27,0,1.89,0,1,1.89,1,78,37.5,0,27
"80502","Jores Okore","Aston Villa","2013-2014",3,0,0,0,0,0,1,3,100,23,0,1.83,1,1,1.83,0,80,0,0,23
"80607","Christian Eriksen","Spurs","2013-2014",25,8,0.28,1.88,3,20,14,9,24,23,0,1.75,9,2,1.75,7,71,56,3,23
"80711","Yaya Sanogo","Arsenal","2013-2014",8,0,0,1.75,0,25,1,0,25,22,0,1.91,0,8,1.91,0,74,50,0,22
"80789","Jordi Amat","Swansea","2013-2014",17,0,0,1.06,1,17.65,8,18,52.94,23,0,1.84,1,4,1.84,0,78,29.41,3,23
"80979","Andreas Weimann","Aston Villa","2013-2014",37,4,0.14,0.95,4,21.62,23,27,54.05,24,0,1.88,17,6,1.88,5,76,24.32,1,24
"81183","Matej Vydra","Watford","2013-2014",23,3,0.13,0.78,0,39.13,15,1,47.83,23,0,1.8,7,16,1.8,3,71,13.04,0,23
"81880","Alex Oxlade-Chamberlain","Arsenal","2013-2014",14,2,0.14,1.36,1,28.57,10,6,35.71,22,0,1.8,4,8,1.8,2,70,35.71,0,22
"82263","Marcos Alonso","Sunderland","2013-2014",16,1,0,1.5,6,18.75,25,21,37.5,25,1,1.88,0,0,1.88,0,81,43.75,4,25
"82403","Wilfried Zaha","Crystal Palace","2013-2014",14,1,0,0.86,0,21.43,13,8,57.14,23,0,1.8,4,9,1.8,0,66,21.43,1,23
"82451","Luis Alberto","Liverpool","2013-2014",9,1,0,2.11,0,11.11,0,1,22.22,23,0,1.82,0,9,1.82,0,72,66.67,0,23
"82660","Marco Van Ginkel","Stoke","2013-2014",2,0,0,3,0,0,0,0,0,23,0,1.86,0,2,1.86,0,82,100,0,23
"82970","John Guidetti","Man City","2013-2014",6,0,0,1,0,50,2,1,33.33,23,0,1.85,1,6,1.85,0,79,16.67,0,23
"83090","Shinji Kagawa","Man Utd","2013-2014",18,3,0,1.94,3,11.11,8,4,27.78,26,0,1.75,9,4,1.75,0,68,61.11,0,26
"83283","Nathan Redmond","Norwich","2013-2014",34,3,0.03,0.79,5,26.47,37,15,55.88,21,0,1.73,11,11,1.73,1,69,17.65,2,21
"83564","Antonio Luna","Aston Villa","2013-2014",17,0,0.06,1.12,4,23.53,10,13,47.06,24,0,1.78,2,1,1.78,1,70,29.41,2,24
"83572","Nicklas Helenius","Aston Villa","2013-2014",3,0,0,1,0,0,0,0,66.67,24,0,1.95,0,3,1.95,0,80,33.33,0,24
"8358","Roger Johnson","West Ham","2013-2014",4,0,0,2.25,1,0,0,2,25,32,0,1.91,0,2,1.91,0,70,75,1,32
"8378","Leon Osman","Everton","2013-2014",38,4,0.08,1.89,5,23.68,28,27,21.05,34,0,1.73,19,11,1.73,3,67,55.26,4,34
"8380","James Collins","West Ham","2013-2014",24,0,0.04,1.17,9,16.67,8,16,50,32,0,1.88,3,2,1.88,1,83,33.33,6,32
"8438","Samuel Eto'o","Everton","2013-2014",21,2,0.43,2.14,2,14.29,14,14,19.05,34,0,1.79,12,5,1.79,9,75,66.67,1,34
"8442","Michael Essien","Chelsea","2013-2014",5,0,0,3,0,0,2,2,0,33,0,1.83,1,3,1.83,0,78,100,2,33
"84482","Tomas Kalas","Chelsea","2013-2014",2,0,0,3,1,0,0,0,0,22,0,1.82,0,0,1.82,0,73,100,0,22
"84583","Philippe Coutinho","Liverpool","2013-2014",33,7,0.15,2.24,3,15.15,41,15,15.15,23,0,1.71,17,5,1.71,5,71,69.7,1,23
"84702","Matija Nastasic","Man City","2013-2014",13,0,0,2.15,4,7.69,5,20,23.08,22,0,1.87,1,2,1.87,0,79,69.23,4,22
"8595","Dimitar Berbatov","Fulham","2013-2014",18,1,0.22,0.89,2,5.56,15,28,66.67,34,0,1.88,5,0,1.88,4,79,27.78,3,34
"8597","Tomas Rosicky","Arsenal","2013-2014",27,1,0.07,2,2,22.22,21,31,18.52,35,0,1.78,12,10,1.78,2,65,59.26,8,35
"86176","Tom Ince","Hull","2013-2014",8,1,0.13,0.88,0,50,10,3,37.5,23,0,1.78,4,3,1.78,1,66,12.5,0,23
"86989","José Cañas","Swansea","2013-2014",23,0,0,0.91,2,26.09,17,12,52.17,28,0,1.77,6,4,1.77,0,71,21.74,5,28
"8742","Alou Diarra","West Ham","2013-2014",3,0,0,2,0,0,0,4,33.33,34,0,1.9,0,2,1.9,0,79,66.67,1,34
"8758","Mikel Arteta","Arsenal","2013-2014",31,0,0.06,2.06,11,22.58,36,33,16.13,33,1,1.83,3,4,1.83,2,64,61.29,3,33
"88372","Santiago Vergini","Sunderland","2013-2014",11,0,0,1.18,3,9.09,3,13,54.55,27,0,1.91,0,1,1.91,0,83,36.36,2,27
"88601","Charalampos Mavrias","Sunderland","2013-2014",4,0,0,0,0,0,1,0,100,21,0,1.77,1,3,1.77,0,74,0,0,21
"88894","Ross Barkley","Everton","2013-2014",34,0,0.18,1.82,3,23.53,65,27,23.53,22,0,1.89,13,9,1.89,6,76,52.94,5,22
"88952","José Campaña","Crystal Palace","2013-2014",6,1,0,0.5,0,0,5,3,83.33,22,0,1.79,4,2,1.79,0,74,16.67,0,22
"89046","Álvaro Vázquez","Swansea","2013-2014",12,1,0,1.42,0,16.67,4,7,41.67,24,0,1.82,3,7,1.82,0,71,41.67,0,24
"89088","Andre Wisdom","Norwich","2013-2014",2,0,0,2,0,50,0,2,0,22,0,1.86,1,1,1.86,0,78,50,1,22
"89238","Álex Pozuelo","Swansea","2013-2014",22,1,0,1.05,0,22.73,17,6,50,24,0,1.7,5,15,1.7,0,63,27.27,1,24
"9007","Tony Hibbert","Everton","2013-2014",1,0,0,3,0,0,0,0,0,34,0,1.75,0,1,1.75,0,71,100,0,34
"90255","Yacouba Sylla","Aston Villa","2013-2014",11,0,0,1.36,2,27.27,2,14,36.36,25,0,1.84,2,6,1.84,0,80,36.36,1,25
"9047","Glen Johnson","Stoke","2013-2014",29,2,0,2.31,7,13.79,38,23,13.79,31,0,1.78,5,0,1.78,0,70,72.41,3,31
"90517","Robbie Brady","Norwich","2013-2014",16,1,0.19,1.31,0,18.75,16,10,43.75,23,0,1.76,8,5,1.76,3,71,37.5,2,23
"90518","Ravel Morrison","West Ham","2013-2014",16,2,0.19,0.69,3,31.25,19,12,56.25,22,0,1.75,2,4,1.75,3,71,12.5,5,22
"9089","Ben Foster","West Brom","2013-2014",24,0,0,0.92,3,41.67,1,1,41.67,32,0,1.93,1,0,1.93,0,79,16.67,1,32
"91046","Cauley Woodrow","Fulham","2013-2014",6,0,0.17,1.17,1,16.67,3,8,50,21,0,1.84,3,1,1.84,1,74,33.33,0,21
"91972","Saido Berahino","West Brom","2013-2014",32,1,0.16,0.94,0,37.5,17,19,43.75,22,0,1.78,6,21,1.78,5,77,18.75,0,22
"91979","Jon Flanagan","Liverpool","2013-2014",23,1,0.04,2.35,4,13.04,20,25,13.04,22,0,1.81,8,0,1.81,1,79,73.91,3,22
"92170","Massadio Haidara","Newcastle","2013-2014",11,0,0,0.73,0,18.18,6,6,63.64,23,0,1.81,0,8,1.81,0,76,18.18,2,23
"92372","Ryo Miyaichi","Arsenal","2013-2014",1,0,0,3,0,0,0,0,0,23,0,1.83,0,1,1.83,0,71,100,0,23
"94217","Ryan Tunnicliffe","Fulham","2013-2014",3,1,0,0.67,0,66.67,1,0,33.33,23,0,1.83,1,1,1.83,0,80,0,0,23
"94924","Gerard Deulofeu","Everton","2013-2014",25,3,0.12,1.88,2,20,9,7,24,21,0,1.71,7,16,1.71,3,68,56,1,21
"95461","Thievy","West Brom","2013-2014",6,0,0.33,1,0,50,5,6,33.33,23,0,1.8,3,3,1.8,2,74,16.67,0,23
"96305","Jay Fulton","Swansea","2013-2014",2,0,0,3,0,0,0,1,0,21,0,1.78,1,1,1.78,0,68,100,1,21
"97299","John Stones","Everton","2013-2014",21,0,0,2.14,6,14.29,8,3,19.05,21,0,1.88,1,6,1.88,0,70,66.67,1,21
"97612","Sammy Ameobi","Newcastle","2013-2014",10,0,0,0.6,0,30,5,5,60,23,0,1.9,3,6,1.9,0,66,10,1,23
"98769","Dong-Won Ji","Sunderland","2013-2014",5,0,0,0.2,0,20,2,2,80,24,0,1.87,2,3,1.87,0,77,0,0,24
"100059","Alberto Moreno","Liverpool","2014-2015",28,0,0.07,1.57,7,17.86,35,36,35.71,23,0,1.7,9,2,1.7,2,65,46.43,6,23
"100534","Paulinho","Spurs","2014-2015",15,1,0,1.93,2,13.33,3,10,26.67,27,0,1.81,1,12,1.81,0,77,60,3,27
"101178","James Ward-Prowse","Southampton","2014-2015",25,6,0.04,1.64,3,20,11,22,32,21,1,1.73,9,9,1.73,1,66,48,0,21
"101179","Lloyd Isgrove","Southampton","2014-2015",1,0,0,0,0,0,1,0,100,22,0,1.78,0,1,1.78,0,72,0,0,22
"101184","Calum Chambers","Arsenal","2014-2015",23,1,0.04,1.91,6,21.74,17,25,21.74,20,1,1.83,2,6,1.83,1,66,56.52,7,20
"101668","Jamie Vardy","Leicester","2014-2015",34,8,0.15,1.09,5,20.59,32,40,50,28,0,1.78,13,8,1.78,5,76,29.41,5,28
"102884","Paulo Gazzaniga","Southampton","2014-2015",2,0,0,1.5,0,0,1,0,50,23,0,1.96,0,0,1.96,0,90,50,0,23
"103025","Riyad Mahrez","Leicester","2014-2015",30,3,0.13,1.07,4,26.67,38,27,46.67,24,0,1.79,10,5,1.79,4,61,26.67,0,24
"103100","Jonathan Williams","Crystal Palace","2014-2015",2,0,0,0.5,0,50,2,0,50,22,0,1.68,0,2,1.68,0,60,0,0,22
"103192","Kurt Zouma","Chelsea","2014-2015",15,0,0,2.33,4,33.33,1,6,0,21,0,1.9,1,8,1.9,0,92,66.67,0,21
"103527","Diego Poyet","West Ham","2014-2015",3,0,0,1.33,0,33.33,2,2,33.33,20,0,1.8,1,2,1.8,0,75,33.33,1,20
"10356","Guy Demel","West Ham","2014-2015",6,0,0,0.67,0,16.67,1,4,66.67,34,0,1.88,3,3,1.88,0,88,16.67,0,34
"103912","Jordon Ibe","Liverpool","2014-2015",12,0,0,1.75,1,25,14,3,25,20,0,1.76,5,5,1.76,0,81,50,0,20
"103955","Raheem Sterling","Man City","2014-2015",35,7,0.2,1.6,8,22.86,94,45,31.43,21,0,1.7,9,1,1.7,7,69,45.71,5,21
"104547","Dwight Gayle","Crystal Palace","2014-2015",25,1,0.2,1.08,0,24,25,18,48,25,0,1.77,7,14,1.77,5,73,28,1,25
"104953","Christian Atsu","Bournemouth","2014-2015",5,1,0,1.6,0,40,0,0,20,23,0,1.72,1,4,1.72,0,68,40,0,23
"10561","Karl Henry","QPR","2014-2015",33,0,0,0.82,5,18.18,27,39,60.61,33,0,1.83,7,6,1.83,0,76,21.21,8,33
"105666","Jack Butland","Stoke","2014-2015",3,0,0,1.33,2,33.33,0,0,33.33,22,0,1.92,0,0,1.92,0,95,33.33,0,22
"105835","Eduardo Vargas","QPR","2014-2015",21,2,0.14,0.9,0,19.05,21,12,57.14,26,0,1.75,8,5,1.75,3,69,23.81,1,26
"106256","Jak Alnwick","Newcastle","2014-2015",6,0,0,1.17,0,16.67,1,0,50,22,0,1.88,0,1,1.88,0,82,33.33,0,22
"106603","Ezekiel Fryers","Crystal Palace","2014-2015",1,0,0,3,0,0,0,0,0,23,0,1.83,0,1,1.83,0,75,100,0,23
"106611","Michael Keane","Burnley","2014-2015",22,1,0,1.05,2,36.36,5,5,40.91,22,0,1.72,0,5,1.72,0,68,22.73,1,22
"106612","Tom Thorpe","Man Utd","2014-2015",1,0,0,3,0,0,0,0,0,22,0,1.85,0,1,1.85,0,89,100,0,22
"106618","Paul Dummett","Newcastle","2014-2015",25,0,0,1.24,5,28,17,13,40,24,0,1.78,3,1,1.78,0,65,32,4,24
"106760","Luke Shaw","Man Utd","2014-2015",16,0,0,1.44,1,31.25,15,12,31.25,20,1,1.85,7,1,1.85,0,75,37.5,1,20
"10738","Darren Bent","Aston Villa","2014-2015",7,0,0,1.14,0,28.57,1,0,42.86,31,0,1.8,0,7,1.8,0,73,28.57,0,31
"10866","Georgios Samaras","West Brom","2014-2015",5,0,0,0.6,0,0,2,3,80,30,0,1.93,0,5,1.93,0,82,20,0,30
"108824","Brendan Galloway","Everton","2014-2015",2,0,0,1.5,0,0,3,2,50,19,0,1.88,1,0,1.88,0,87,50,1,19
"109322","Jesse Lingard","Man Utd","2014-2015",1,0,0,0,0,0,1,1,100,23,0,1.68,1,0,1.68,0,58,0,0,23
"109528","Javier Manquillo","Liverpool","2014-2015",10,0,0,1.7,2,20,10,2,30,21,0,1.8,3,0,1.8,0,76,50,3,21
"11037","Rickie Lambert","West Brom","2014-2015",25,2,0.08,1.36,2,28,7,12,36,33,0,1.88,2,18,1.88,2,77,36,2,33
"110979","Sadio Mané","Southampton","2014-2015",30,3,0.33,1.37,4,16.67,76,34,43.33,23,0,1.75,9,6,1.75,10,69,40,5,23
"111787","Modou Barrow","Swansea","2014-2015",11,1,0,1.36,0,27.27,13,8,36.36,23,0,1.76,2,10,1.76,0,63,36.36,1,23
"112133","Tyler Blackett","Man Utd","2014-2015",11,0,0,1.18,2,36.36,3,10,36.36,21,1,1.83,0,5,1.83,0,76,27.27,3,21
"112139","James Wilson","Man Utd","2014-2015",13,0,0.08,2.31,0,23.08,4,4,7.69,20,0,1.84,2,11,1.84,1,73,69.23,3,20
"112338","Emre Can","Liverpool","2014-2015",27,0,0.04,1.74,9,18.52,19,29,29.63,21,1,1.84,4,4,1.84,1,82,51.85,2,21
"112516","Isaiah Brown","Chelsea","2014-2015",1,0,0,0,0,0,0,0,100,18,0,1.82,0,1,1.82,0,70,0,0,18
"11334","Petr Cech","Arsenal","2014-2015",7,0,0,3,4,0,0,0,0,33,0,1.96,0,1,1.96,0,90,100,0,33
"11378","Michael Williamson","Newcastle","2014-2015",31,1,0.03,0.94,5,25.81,17,17,51.61,32,2,1.91,1,4,1.91,1,84,22.58,5,32
"114283","Jack Grealish","Aston Villa","2014-2015",17,1,0,1.47,0,23.53,39,5,35.29,20,0,1.78,4,10,1.78,0,68,41.18,0,20
"114312","Mikael Mandron","Sunderland","2014-2015",1,0,0,0,0,0,0,0,100,21,0,1.91,0,1,1.91,0,82,0,0,21
"114323","José Pozo","Man City","2014-2015",3,0,0,3,0,0,2,2,0,19,0,1.7,2,2,1.7,0,62,100,0,19
"11467","Billy Jones","Sunderland","2014-2015",14,0,0,1.21,5,35.71,14,20,35.71,28,0,1.83,2,0,1.83,0,77,28.57,7,28
"11554","Julian Speroni","Crystal Palace","2014-2015",36,0,0,1.17,6,25,1,0,44.44,36,0,1.86,1,0,1.86,0,87,30.56,1,36
"115556","Ben Davies","Spurs","2014-2015",14,1,0,2,2,28.57,11,7,14.29,22,0,1.81,1,5,1.81,0,71,57.14,3,22
"11735","Steve Sidwell","Stoke","2014-2015",12,0,0,1.33,0,33.33,7,12,33.33,33,0,1.78,3,7,1.78,0,70,33.33,3,33
"11829","Wayne Routledge","Swansea","2014-2015",29,1,0.1,1.38,5,24.14,34,36,37.93,30,1,1.7,10,2,1.7,3,64,37.93,1,30
"11848","Dean Hammond","Leicester","2014-2015",12,0,0,1.58,1,33.33,5,20,25,32,0,1.83,6,3,1.83,0,74,41.67,3,32
"118748","Mohamed Salah","Chelsea","2014-2015",3,0,0,2,0,0,0,1,33.33,23,0,1.75,0,3,1.75,0,72,66.67,0,23
"11974","Eldin Jakupovic","Hull","2014-2015",3,0,0,0.67,1,66.67,0,0,33.33,31,0,1.88,0,1,1.88,0,78,0,0,31
"12002","Stewart Downing","West Ham","2014-2015",37,8,0.16,1.27,9,29.73,27,11,37.84,31,0,1.8,2,0,1.8,6,64,32.43,3,31
"12086","Boaz Myhill","West Brom","2014-2015",11,0,0,1.36,4,27.27,0,1,36.36,33,0,1.91,0,1,1.91,0,91,36.36,1,33
"1212","Shaun Wright-Phillips","QPR","2014-2015",4,0,0,0.75,0,0,0,2,75,34,0,1.68,1,3,1.68,0,64,25,0,34
"12150","Glenn Whelan","Stoke","2014-2015",28,0,0,1.61,7,21.43,17,35,32.14,31,0,1.8,9,2,1.8,0,79,46.43,6,31
"1216","Clint Hill","QPR","2014-2015",19,0,0.05,0.84,2,21.05,7,22,57.89,37,0,1.83,4,4,1.83,1,73,21.05,4,37
"122798","Andrew Robertson","Hull","2014-2015",24,2,0,0.79,1,41.67,8,11,45.83,21,0,1.78,7,7,1.78,0,64,12.5,7,21
"12297","Robin van Persie","Man Utd","2014-2015",27,2,0.37,1.67,4,33.33,26,34,22.22,32,0,1.83,8,2,1.83,10,71,44.44,5,32
"12303","Didier Drogba","Chelsea","2014-2015",28,1,0.14,2.39,3,25,16,13,3.57,37,0,1.89,3,20,1.89,4,91,71.43,5,37
"12390","Allan McGregor","Hull","2014-2015",26,0,0,0.88,5,30.77,6,1,50,33,0,1.83,0,0,1.83,0,74,19.23,0,33
"12413","Robert Huth","Leicester","2014-2015",15,0,0.07,1.8,6,20,7,13,26.67,31,0,1.91,2,1,1.91,1,80,53.33,2,31
"1243","Robert Green","QPR","2014-2015",36,0,0,0.83,6,16.67,7,0,61.11,35,0,1.87,1,0,1.87,0,93,22.22,1,35
"12450","Kolo Touré","Liverpool","2014-2015",12,0,0,1.75,2,25,1,3,25,34,0,1.83,2,5,1.83,0,74,50,0,34
"12496","Víctor Valdés","Man Utd","2014-2015",2,0,0,1,1,100,0,0,0,33,0,1.83,0,1,1.83,0,78,0,0,33
"126184","Nathan Aké","Watford","2014-2015",1,0,0,0,0,0,1,1,100,20,0,1.8,0,1,1.8,0,75,0,0,20
"126187","Ruben Loftus-Cheek","Chelsea","2014-2015",3,0,0,0.67,0,66.67,2,3,33.33,19,0,1.91,2,1,1.91,0,83,0,0,19
"126407","Nabil Bentaleb","Spurs","2014-2015",26,2,0,1.81,5,19.23,16,27,26.92,21,0,1.87,3,1,1.87,0,68,53.85,8,21
"12679","Michael Dawson","Hull","2014-2015",28,0,0.04,0.86,7,32.14,9,21,50,32,0,1.88,2,0,1.88,1,76,17.86,7,32
"12744","David Nugent","Leicester","2014-2015",29,2,0.17,0.97,3,24.14,20,23,51.72,30,0,1.8,5,13,1.8,5,76,24.14,3,30
"12745","Leighton Baines","Everton","2014-2015",31,9,0.06,1.29,9,32.26,49,22,35.48,31,0,1.7,1,0,1.7,2,74,32.26,4,31
"12765","Jerome Thomas","Crystal Palace","2014-2015",1,0,0,0,0,0,1,0,100,32,0,1.78,0,1,1.78,0,79,0,0,32
"12799","Carlton Cole","West Ham","2014-2015",23,0,0.09,1.09,0,30.43,7,28,43.48,32,0,1.91,8,15,1.91,2,84,26.09,2,32
"12813","Jonathan Walters","Stoke","2014-2015",32,4,0.25,1.53,4,21.88,32,33,34.38,32,0,1.83,9,4,1.83,8,79,43.75,5,32
"13017","Wayne Rooney","Man Utd","2014-2015",33,5,0.36,1.85,9,21.21,24,36,24.24,30,1,1.78,4,0,1.78,12,78,54.55,5,30
"13152","Andy King","Leicester","2014-2015",24,0,0.08,1.17,3,16.67,15,7,50,27,0,1.83,4,8,1.83,2,75,33.33,1,27
"133639","Dominic Gape","Southampton","2014-2015",1,0,0,3,0,0,0,0,0,21,0,1.8,0,1,1.8,0,70,100,0,21
"133801","Jerome Sinclair","Liverpool","2014-2015",2,0,0,0.5,0,50,1,0,50,19,0,1.73,0,2,1.73,0,79,0,0,19
"1344","Jussi Jääskeläinen","West Ham","2014-2015",1,0,0,1,0,100,0,0,0,40,0,1.91,0,1,1.91,0,81,0,0,40
"135363","Andreas Christensen","Chelsea","2014-2015",1,0,0,3,0,0,0,1,0,19,0,1.88,0,1,1.88,0,74,100,0,19
"13919","Esteban Cambiasso","Leicester","2014-2015",31,1,0.16,1.13,6,16.13,15,19,51.61,35,0,1.77,10,4,1.77,5,78,32.26,1,35
"1413","Paul Konchesky","Leicester","2014-2015",26,1,0.04,0.77,5,19.23,12,20,61.54,34,2,1.78,4,0,1.78,1,69,19.23,3,34
"14161","Ross Wallace","Burnley","2014-2015",15,0,0.07,0.2,0,20,1,5,80,30,0,1.68,1,14,1.68,1,63,0,2,30
"14295","Darren Fletcher","West Brom","2014-2015",26,0,0.04,1.77,9,26.92,15,13,23.08,31,0,1.83,2,7,1.83,1,83,50,3,31
"14664","Yaya Touré","Man City","2014-2015",29,1,0.34,2.24,10,6.9,18,33,20.69,32,0,1.89,5,2,1.89,10,90,72.41,5,32
"147675","Chuba Akpom","Arsenal","2014-2015",3,0,0,1,0,0,1,1,66.67,20,0,1.83,0,3,1.83,0,70,33.33,0,20
